"actors","Embedding1","Embedding2","Embedding3"
"BrigadesfortheDefenceofBenghazi",-7.17105222342263,-60.8173056914745,4.78544367613351
"BroukroCommunalMilitia(IvoryCoast)",0.459176323344216,-5.45518868200259,49.4370568784809
"BRSC:ShuraCouncilofBenghaziRevolutionaries",-8.70750463721036,-61.5111775260225,10.243900806208
"BSDF:BakassiSelfDeterminationFront",10.851249503559,7.89746905010605,55.539287661187
"BSF:BakassiStrikeForce",32.5764734288937,32.5061926327511,19.5607315540416
"BTA:BenoniTaxiAssociationMilitia",-33.3518991660668,-1.74313674553605,-1.8118071266489
"BuangaMfuambaCommunalMilitia(DemocraticRepublicofCongo)",1.48002786800208,-0.65300782669756,39.787482777666
"BudiCommunalMilitia(SouthSudan)",37.1314965578077,-19.6344176675357,2.37324609681547
"BudjalaEthnicMilitia(DemocraticRepublicofCongo)",-1.4613012133088,-4.89151114550413,53.1231193479059
"BudumaEthnicMilitia(Niger)",-25.208872837754,19.1516770608688,-21.6354836464294
"BuduruCommunalMilitia(Nigeria)",6.87716326141133,12.6479507393108,52.7678126447423
"BugabiraCommunalMilitia(Burundi)",24.3694735057684,-16.0893030527144,1.09569390174425
"BugandaCommunalMilitia(Uganda)",1.41764231074626,-2.31457677403198,-37.1695901257324
"BuhekaCommunalMilitia(Burundi)",-20.65739690195,-2.12225300451751,56.1364942895669
"BuiregeEthnicMilitia(Kenya)",-28.4381497762632,-13.935458789593,-0.0938130554398821
"Buk-Atok-RekSub-ClanMilitia(SouthSudan)",-27.7149351821971,-11.5490180116368,10.9921099767341
"BukariCommunalMilitia(Ghana)",-14.547720717992,3.01228675995985,48.4474739914457
"BukavuCommunalMilitia(DemocraticRepublicofCongo)",-6.59953758415372,22.4391375758414,-53.9210180020828
"BukusuEthnicMilitia(Kenya)",-24.2873830318746,-3.91224896508369,15.0045693314269
"Bul-JakSub-ClanMilitia(SouthSudan)",43.6056480323159,-23.117056584673,0.946891929024542
"Bul-ThiiSub-ClanMilitia(SouthSudan)",45.704348342941,-25.5535660198644,0.293847022793032
"BulamaKayiriCommunalMilitia(Nigeria)",-3.26685070449072,19.5525068564413,45.7902183459948
"BulanaCommunalMilitia(DemocraticRepublicofCongo)",-21.4652916463942,15.052950070872,-33.6973937815924
"BulawayoCommunalMilitia(Zimbabwe)",7.13400004310639,-10.7210714132312,14.5315352583859
"BulClanMilitia(SouthSudan)",58.0430383206197,-40.2772403767005,-9.81748341072921
"BulEthnicMilitia(Sudan)",5.87534243148876,-0.373747121754941,39.5728032542565
"BuloCommunalMilitia(DemocraticRepublicofCongo)",9.64886644621494,32.2628119898349,-3.14663800906126
"BunguduCommunalMilitia(Nigeria)",9.27637055546569,2.62653592398098,43.7545282766063
"BuniYadiCommunalMilitia(Nigeria)",-9.64296666520158,6.02660436069885,36.6445409842346
"BunyoroEthnicMilitia(Uganda)",-27.6193855572054,6.28022876466772,36.4545281338779
"BuraleClanMilitia(Somalia)",14.0616514587101,15.0321609172591,32.4790331836607
"BuraneCommunalMilitia(Somalia)",3.07326846231661,9.53734997014115,-35.5812175754057
"BuraoCommunalMilitia(Somalia)",-0.59812262836881,-1.65135438831183,-36.7902246277823
"BurdhereCommunalMilitia(Somalia)",-8.46664716270322,-9.23435064028411,-22.0135607177271
"BurgoEthnicMilitia(Sudan)",-14.2279288080329,-19.3158955689522,-26.5761700682477
"Buri-BuriCommunalMilitia(Nigeria)",-18.5368918043412,5.5796109585428,48.7252994153304
"BurjiEthnicMilitia(Ethiopia)",-6.65815176377662,-14.0302345863585,0.82478999872957
"BurjiEthnicMilitia(Kenya)",-13.6852492768627,38.3000467933304,-33.362638627159
"BurkinabeCommunalMilitia(BurkinaFaso)",-9.5789682855303,6.1477751926724,-27.1028640088963
"BurkinabeCommunalMilitia(IvoryCoast)",-12.0081008429186,0.231304211541517,41.4239442006453
"BurukuCommunalMilitia(Nigeria)",34.4988137270066,28.644694250135,2.10564950560467
"BurutuCommunalMilitia(Nigeria)",20.661326631542,24.0874935061016,1.05776284070007
"BushbuckridgeCommunalMilitia(SouthAfrica)",-27.4714240930452,10.9146857059946,33.6767902553228
"BusiaCommunalMilitia(Kenya)",-13.6276271786449,-1.02077158717863,36.7055909550921
"BusingaCommunalMilitia(DemocraticRepublicofCongo)",-14.3449429970897,12.137078126822,2.92937883296646
"BusogaEthnicMilitia(Uganda)",-11.0832433618063,9.01442133957806,-40.5513595897057
"ButaganzwaCommunalMilitia(Burundi)",33.4108928785989,1.01903921760218,-57.1733798817061
"ButemboCommunalMilitia(DemocraticRepublicofCongo)",-2.55254560926534,19.8970263293813,-54.6930041559525
"ButeziCommunalMilitia(Burundi)",-23.612888094914,4.05377588151934,-6.34148827763719
"ButihindaCommunalMilitia(Burundi)",30.904670916344,-1.52429236509215,-51.2646001322525
"BVYG:BornoVigilanceYouthsGroup",56.643466473004,37.870321987448,5.1250891132218
"BwabaEthnicMilitia(BurkinaFaso)",3.56417572117356,0.335227656461673,-19.4753721423216
"BwasarsudCommunalMilitia(Madagascar)",9.88261122059684,-4.03404615218983,6.13418285127767
"BwejuuCommunalMilitia(Tanzania)",-19.7509309495779,3.68701259583039,19.3010131844016
"BwenaMuntuCommunalMilitia(DemocraticRepublicofCongo)",-1.06255968935622,-12.3057387398534,-13.0356068124921
"ByelMilitia",-24.0863907337426,-17.0050419395205,33.6837239069393
"BZM:BiafraZionistMovement",25.0257065236739,28.6951296866752,-7.61610021128437
"CaaroCaaroMilitia(Somalia)",-17.2619059042998,15.081077414213,10.9542068179761
"CabudwaaqCommunalMilitia(Somalia)",-0.0779614694841478,6.34075917185892,13.7289196776831
"CadaleCommunalMilitia(Somalia)",-4.02370407954986,25.4118845741051,-11.5551428854123
"CadayMusbaxMilitia(Somalia)",2.93092660267126,-7.04681302370055,-32.7095189058741
"CaliClanMilitia(Somalia)",-23.3631940197455,-5.41003672163996,14.698142249175
"CaliQaranClanMilitia(Somalia)",-27.7709476044146,-15.096997493348,-9.13280463127612
"CAMP:CitizensArmyforMultipartyPolitics",-21.5417801728956,16.7705624569098,1.30423062155684
"CampusCultMilitia",37.9205291553052,32.4412149842479,2.54543719397689
"CantonnierCommunalMilitia(CentralAfricanRepublic)",6.38178066254388,-4.85546828093443,-0.533917667392898
"CASA-CE:BroadConvergencefortheSalvationofAngola",7.42039423008145,-5.01753197173714,12.2185839713052
"CCA:CounterCrimeAgency",1.32893295724527,-45.1347555446161,-4.42859998403658
"CCC:CitizenCoalitionforChange",2.82533251388137,0.366092673135437,57.5019796755618
"CCIC:ConsultativeCouncilofIslamicCourts",-11.0003649635528,20.1902585963948,17.4645172482908
"CCM:PartyoftheRevolution",42.5282347766673,23.9239969777662,-27.2732798702701
"CCMSR:MilitaryCommandCouncilfortheSalvationoftheRepublic",-47.9002571784683,5.17684581722067,-11.2588627944973
"CCU:UnitedCongoleseConvention",-13.991727260549,5.2978541796697,-12.6439453126816
"CDC:CoalitionforDemocraticChange",-4.09733621937119,-2.14557035271332,-40.4343364873903
"CDC:CongressforDemocraticChange",-0.106019217981709,-15.4872356034691,-32.734276388596
"CDF:CivilDefenceForces",52.7282200081657,16.9339432761159,-22.316247120852
"CDF:CongoleseDefenceForces",-8.90010534193332,24.3171646772652,-57.728368179092
"CDP:CongressforDemocracyandProgress",0.660954061602311,-7.4507726308733,-31.1038009661415
"CDR:DemocraticRevolutionaryCouncil",-13.859714829939,2.24689891115477,69.8845826776278
"Ceel-BarafCommunalMilitia(Somalia)",7.66769714651442,-6.91347584002818,-34.1329814390879
"CeelAfweynCommunalMilitia(Somalia)",-3.4664701398182,0.0985757440071129,12.2855405496972
"CeelBarafCommunalMilitia(Somalia)",-2.29721993573391,7.60640473086489,68.5770374207822
"CeelMuluqClanMilitia(Somalia)",8.52848570043775,-20.8022134826555,-22.5136594192893
"CeelWaaqCommunalMilitia(Somalia)",12.5839438420805,-12.6137161965505,-22.0638231437559
"CEMAC:EconomicandMonetaryCommunityofCentralAfrica",-34.0220009575351,-41.4266510649484,-14.0858098650453
"CentralAfricanSharksMovement",7.89946902806747,-19.3605581055685,14.4162764276603
"CeyrClanMilitia(Somalia)",13.7276625086659,7.31550909210999,28.5650390407385
"ChaambaEthnicMilitia(Algeria)",14.371105538322,-37.9821635619152,-32.7126851610017
"ChabuEthnicMilitia(Ethiopia)",6.36973220179141,-7.40487616412189,11.2476441479916
"CHADEMA:PartyforDemocracyandProgress",42.526710534684,23.9174392496214,-27.2518669843323
"ChaiCommunalMilitia(Mozambique)",21.0228423240152,-5.58492903781425,9.41417514762176
"ChalaEthnicMilitia(Ghana)",23.3069709987286,-13.7325730682486,9.69467366776134
"ChalaEthnicMilitia(Nigeria)",19.5183051169387,-8.85765133445731,-2.10926029309354
"ChamaChaKazi",-12.3445790210737,13.6178900481237,54.905453157627
"ChanchangiCommunalMilitia(Nigeria)",-4.62875652877844,-29.2720965420194,-7.46833042665785
"ChangaiCommunalMilitia(Nigeria)",24.9262335766719,5.76055054671421,17.077638533068
"CharanchiCommunalMilitia(Nigeria)",13.6002839255688,5.39486076605287,46.4216570697479
"CheeriaCommunalMilitia(Sudan)",-29.918829974181,-6.46086927948881,23.2837754331289
"ChekosiEthnicMilitia(Ghana)",0.394080520785404,-29.5730398499512,-25.2860560161125
"ChemaseCommunalMilitia(Kenya)",-16.7773710600869,-0.940549920440719,-14.5561944948252
"ChetimariCommunalMilitia(Niger)",-26.5274106438707,-14.8224275922032,5.39771037628837
"ChibokCommunalMilitia(Nigeria)",-6.85450078761948,13.8419286918729,64.0526048226527
"Chiengchuak-LeekSub-ClanMilitia(SouthSudan)",-18.8603440448234,10.5630110618598,38.1472323616974
"Chiengdeng-LeekSub-ClanMilitia(SouthSudan)",-3.08036514893895,-12.0377624739838,44.2402314518303
"ChifraCommunalMilitia(Ethiopia)",-27.046468690934,4.99478878959654,10.1280544473055
"ChikunCommunalMilitia(Nigeria)",11.2438911498658,2.82160150146558,25.6592836456468
"ChiniYaKilima-FPIC:PatrioticandIntegrationistForceofCongo",3.86503841934099,32.2158596642902,-68.6337891975798
"ChipanganoMilitia",-2.64405944122676,-39.2859811932118,-39.6925290640216
"ChobaCommunalMilitia(Nigeria)",30.6521118946983,23.4952524870854,2.06741228017104
"ChobaEthnicMilitia(Nigeria)",-0.800868020728469,-9.55580963274251,-2.57948984321567
"ChokweEthnicMilitia(Angola)",-19.7386992322372,16.799311885241,-0.797060649924674
"ChokweEthnicMilitia(DemocraticRepublicofCongo)",-12.4450722828297,25.0361467294039,-54.4170895366479
"ChristianBrotherhood",-2.97078021828391,44.6938282683315,5.55523263803747
"ChristianMilitia(Angola)",-3.66656627086984,14.9282779633304,-23.1542858875584
"ChristianMilitia(Benin)",-7.04894057089288,5.69852596808903,20.2337409682946
"ChristianMilitia(CentralAfricanRepublic)",-44.0823256341033,-46.8799359543959,-4.22812751500672
"ChristianMilitia(Chad)",-9.95785535929209,-2.09398028080515,36.8314399637106
"ChristianMilitia(DemocraticRepublicofCongo)",1.65811800568536,12.4472228239965,-41.7008406146817
"ChristianMilitia(Ethiopia)",-30.3450135501765,31.9249290094004,-18.3222814613078
"ChristianMilitia(Guinea)",6.3522189019954,-14.1525679606529,-4.13259703755874
"ChristianMilitia(Kenya)",2.61611589580857,1.93811758000905,-43.6725785145902
"ChristianMilitia(Liberia)",17.7004916944282,-17.4106015136251,21.7965799130368
"ChristianMilitia(Madagascar)",-17.4498597305876,9.74948489756607,-15.2255612614167
"ChristianMilitia(Nigeria)",55.3814752283576,38.90159099384,2.30347287385142
"ChristianMilitia(SierraLeone)",-12.3982742726166,0.127085353116903,0.418513089469271
"ChristianMilitia(SouthAfrica)",49.6825752223097,-7.61045415100995,-29.8875521085015
"ChristianMilitia(SouthSudan)",5.9327983142886,-0.666208298436324,56.932664058496
"ChristianMilitia(Sudan)",21.2879633840993,34.8126770839515,-36.9010447626426
"ChristianMilitia(Tanzania)",-12.1257912865103,19.7015338737813,-11.7318898727402
"ChristianMilitia(Uganda)",-15.4526805384577,-0.432183272453536,-16.3999604778419
"ChristianMilitia(Zambia)",7.67641937617066,2.58298844934197,-31.9868272533234
"ChuaClanMilitia(Uganda)",-6.89540708021888,-2.15103486411417,21.8738183665044
"ChukudumCommunalMilitia(SouthSudan)",-16.3014208762424,-16.72035876208,27.9369420032003
"ChweleEthnicMilitia(Kenya)",-12.76017920697,6.5654861083436,59.4168597575678
"CI:CitizensfortheInnovationofEquatorialGuinea",20.5203499164606,-2.12277276458038,-15.431053335267
"CibitokeCommunalMilitia(Burundi)",30.6887541764941,0.26584027688599,-50.9913830713793
"CidagaleClanMilitia(Somalia)",-25.6746618195631,-23.594129826132,-41.9953755068089
"CidagaleHabarYoonisSub-ClanMilitia(Somalia)",-22.3916208841127,0.20311748876381,6.74095957928749
"CidagaleReerAbdiDheerSub-ClanMilitia(Somalia)",-3.89046052053292,0.252689887628059,68.44050222552
"CiecClanMilitia(SouthSudan)",44.0889802839486,-22.627259582235,1.90532988896492
"CimaCommunalMilitia(BurkinaFaso)",-9.17691893471758,21.2857660281219,-17.4912013643195
"CivilianJTF:CivilianJointTaskForce",46.3893020955656,19.2107674381378,28.6393870316082
"Civilians(Afghanistan)",-3.60418707333636,-9.59845831050063,18.6706912613559
"Civilians(Algeria)",12.5896137683606,-39.787159634538,-27.4578940392495
"Civilians(Angola)",36.8608049754702,14.3380863282406,-37.5309616916339
"Civilians(Bangladesh)",-3.84520496855807,-62.8807604681013,1.3800674580759
"Civilians(Benin)",-0.15275728134513,-40.9622024123404,26.6105559744943
"Civilians(Botswana)",-26.1542108107,32.763301041244,3.84057221545691
"Civilians(Brazil)",37.0853556357553,-14.8618057812576,26.780838155169
"Civilians(Bulgaria)",9.56428518982753,34.2801181391828,-35.8233913841857
"Civilians(BurkinaFaso)",37.6417069757728,-35.8604628345612,21.6048316507052
"Civilians(Burundi)",31.303744022025,1.99386948520697,-64.7827664824406
"Civilians(Cameroon)",47.1646050740762,15.322964090748,28.7003008818857
"Civilians(Canada)",-13.0675097421114,40.0159189548851,-28.7722112478768
"Civilians(CapeVerde)",-20.018273772947,-1.56506902684386,10.491192250923
"Civilians(CentralAfricanRepublic)",-46.7173361509892,-47.9361243639002,-4.29072204769475
"Civilians(Chad)",-50.8142682322228,7.73538514359276,-7.64879745626027
"Civilians(China)",-4.48305211920006,-58.4652162698808,-1.38444864771768
"Civilians(Colombia)",14.4940096922263,8.23416678064525,27.4974510214015
"Civilians(Comoros)",13.3371553676008,-15.0502784050356,31.6450556550668
"Civilians(Cuba)",7.62963747401018,-6.25053581763497,-1.77627355699791
"Civilians(CzechRepublic)",-21.9301047704637,-15.6438873660934,8.71483626778528
"Civilians(DemocraticRepublicofCongo)",8.39026330988906,34.8502293754493,-72.3561004860018
"Civilians(Djibouti)",31.8810767572087,-20.1399018667581,-18.8276865068568
"Civilians(Egypt)",-19.8814091170979,54.0266787557487,14.0759130105518
"Civilians(EquatorialGuinea)",30.7082259549614,3.51699308307592,-29.5715239600106
"Civilians(Eritrea)",-36.2675619881313,35.8266282086232,-17.2062704972458
"Civilians(eSwatini)",12.5262357538878,-39.434764541666,-12.0716391836986
"Civilians(Ethiopia)",-38.5380964524647,39.1195213290664,-11.0112356305031
"Civilians(France)",16.3752193046756,-28.3286333725357,-54.9524079571019
"Civilians(Gabon)",7.45822926109678,40.1432514662099,16.5691658868168
"Civilians(Gambia)",-10.3008669234508,46.363884480364,-8.93811297413137
"Civilians(Germany)",36.3621207989629,31.5880413924181,1.83178131305127
"Civilians(Ghana)",-5.5258704639994,-48.0654259388422,-25.5362136043341
"Civilians(Greece)",-21.8073418050084,-15.4592468841673,7.60369632332313
"Civilians(Guinea-Bissau)",-18.3963383249891,36.1868870623251,0.148960789613595
"Civilians(Guinea)",48.02959061774,9.57459706529092,-7.2907163196559
"Civilians(India)",35.4051619186621,32.0474477732851,-1.98586233139064
"Civilians(International)",-47.2537775628172,-10.0066680574666,-46.4897684010373
"Civilians(Iraq)",-19.8675848603415,-8.37219220565028,-14.3857000620054
"Civilians(Ireland)",-13.1617769809436,12.882082924289,57.362288383451
"Civilians(Israel)",-4.23445727646485,47.6918222098866,5.66965067840713
"Civilians(Italy)",-11.1166755622482,-25.8284542702281,-25.129490768926
"Civilians(IvoryCoast)",20.7152701547555,-31.7618929896749,-51.8061668428742
"Civilians(Japan)",-27.9482600460964,6.04231829782169,-11.4425913580026
"Civilians(Jordan)",-8.36192019372407,-42.9351388202522,-3.1735082263398
"Civilians(Kenya)",-32.0834977999028,50.8523619963605,-31.4823146478069
"Civilians(Lebanon)",35.4392768130381,-26.3320716824518,15.9054246165261
"Civilians(Lesotho)",46.9176293375685,-6.80543685580387,-20.1721568157451
"Civilians(Liberia)",28.1771826841057,-28.3843264240965,-33.2301692793832
"Civilians(Libya)",-7.80569205796136,-65.8478398868618,7.64839796552037
"Civilians(Madagascar)",-50.5009899248704,-20.3610834682352,1.44109624125228
"Civilians(Malawi)",48.8462541774252,-3.14321615675946,1.1007393376934
"Civilians(Mali)",27.3416865507469,-47.738965923649,22.905953918841
"Civilians(Mauritania)",24.4311555740849,-40.0923541800317,-19.1854515281807
"Civilians(Mauritius)",-13.3841383561949,38.2769069964321,21.8386410789127
"Civilians(Mayotte)",-6.71467911970345,-16.2139769589108,25.6451627407203
"Civilians(Morocco)",-27.2366003665219,-43.1333457545594,14.6467783284566
"Civilians(Mozambique)",45.3264134766984,-8.35899238112703,24.5392188545758
"Civilians(Namibia)",12.8870105080797,-49.0129850817454,-13.5769393306304
"Civilians(Netherlands)",6.93532559131139,10.2636017540343,15.1076609000127
"Civilians(NewZealand)",-7.22309554500643,-15.104525531208,-4.37118938073929
"Civilians(Niger)",43.4826598054088,22.4829746319315,20.9778696903815
"Civilians(Nigeria)",57.4944054176208,35.5102075568905,5.40714906721218
"Civilians(NorthKorea)",-3.79169614397169,-32.8274580672398,-12.8780052021954
"Civilians(Pakistan)",-5.15625767983855,-53.8568804168967,-2.32511381766049
"Civilians(Palestine)",-6.50756341552103,-59.2045458066163,2.19371621864259
"Civilians(Philippines)",-3.76131967432141,-48.1386096889162,-2.67225413692844
"Civilians(Poland)",-12.584557441864,2.1605454944936,51.4047161774178
"Civilians(RepublicofCongo)",-31.5492178249652,28.1239563471733,-37.7815006484432
"Civilians(Reunion)",-7.14880327580263,-2.40395678367285,22.9554815211465
"Civilians(Russia)",-5.33090764866087,47.5468770004549,7.03349764943842
"Civilians(Rwanda)",12.9085625654441,16.151146161764,-63.86411515008
"Civilians(SaoTomeandPrincipe)",17.7396505484236,12.9743295915887,24.4397528080463
"Civilians(SaudiArabia)",12.549329561891,-18.7438368873247,-50.8637811510947
"Civilians(Senegal)",0.0106422258205414,41.8092644928554,-8.62291293358145
"Civilians(Serbia)",-15.0523861396886,-0.2718348377711,38.1546750997529
"Civilians(SierraLeone)",52.7640132934483,16.9227127338198,-22.3374096729374
"Civilians(Somalia)",-57.9180861865552,-6.12018438870416,-40.1877854189119
"Civilians(SouthAfrica)",55.2589013525918,-1.07435617048544,-16.8971761202674
"Civilians(SouthKorea)",-4.6509947535493,-50.817679335455,-2.56413158383287
"Civilians(SouthSudan)",62.1249678941277,-45.1470822571791,-14.2083714595138
"Civilians(Spain)",0.245308412606079,3.27228044476902,-48.602114961431
"Civilians(Sudan)",23.6569830943481,54.4861567819729,-26.6180170055736
"Civilians(Sweden)",15.7128273654905,-4.63225575241781,-29.432034316054
"Civilians(Switzerland)",8.31602670150498,1.71176060466291,-42.0102540594139
"Civilians(Syria)",-6.71773555097372,-60.1279431443338,2.83499324781736
"Civilians(Tanzania)",-34.4340485726813,-28.4074257335426,6.74354167757539
"Civilians(Thailand)",1.52255522350195,11.1814983055026,-42.5151042946455
"Civilians(Togo)",10.3751967665567,44.0189367507784,10.624083425566
"Civilians(Tunisia)",26.0390337482969,-49.1036437154425,-3.91867070617746
"Civilians(Turkey)",-43.8757727540207,-5.56492847897547,-42.1921359370073
"Civilians(Uganda)",8.58011385287342,51.7628930861464,-17.3709052463269
"Civilians(Ukraine)",-13.3780659798812,14.7893421054226,44.6799919976033
"Civilians(UnitedKingdom)",-9.37123735274609,-57.9327201904755,-0.277762894215303
"Civilians(UnitedStates)",-3.94171665582705,48.8925278151325,6.12617324832317
"Civilians(Vietnam)",-3.91323728202719,-11.6406757390695,53.7771979027163
"Civilians(Zambia)",-47.0192130339655,24.6486684440729,7.96100105745664
"Civilians(Zimbabwe)",-1.46448294521901,-43.2728658731586,-38.3729566005261
"CiviliansProtectionJointForces(Sudan)",-11.672936083811,-9.70954700398993,67.5351679567169
"CJA:CongressforJusticeinAzawad",-13.8475448616183,-3.91899398811689,-11.6442240008293
"CLA:CapriviLiberationArmy",-6.8369890094271,19.8559898565015,-17.9165543085799
"CLR:CircleofLiberalReformers",13.8156146745941,7.41927858207386,28.4753989714395
"CMA:CoordinationofMovementsoftheAzawad",25.8461710439275,-46.6038490345959,21.903435483197
"CMC:CoalitionofMovementsofChangeoftheCongo",6.73806444630288,32.146095205264,-68.9172002830348
"CME:AgreementMovementsCoordination",28.7271614028751,-0.055417676603731,-7.46627107103524
"CMFPR1:CoordinationofPatrioticMovementsandForcesforResistance(Plateforme)",13.8854002465051,-44.3498952928034,15.6224470303863
"CMFPR2:CoordinationofPatrioticMovementsandForcesforResistance(CMA)",1.63849500776936,-6.34068220612683,18.663799062134
"CML:ConcernedMilitantLeaders",-31.2354293151535,3.59628724453489,23.5100477756345
"CNC:CongressforNationalConsensusParty",-10.5814062407032,-19.6216772396034,32.5712209177099
"CNCD:NationalCoordinationforChangeandDemocracy",6.24517532407472,3.65691525996359,-43.3323544148452
"CNDD-FDD-Bakenyarerugamba:NationalCouncilfortheDefenceofDemocracy(BakenyarerugambaFaction)",32.7902904076005,-1.11613467165177,-49.6174419448033
"CNDD-FDD-Imbonerakure:NationalCouncilfortheDefenceofDemocracy(ImbonerakureFaction)",30.8528631322089,2.11987376004839,-67.0135660044054
"CNDD-FDD:NationalCouncilfortheDefenceofDemocracy-ForcesfortheDefenceofDemocracy",27.5653346653747,1.17888746495516,-63.8625167639755
"CNDD:NationalCouncilforDemocracyandDevelopment",-0.704011910485878,4.92900978804504,-32.9773046197911
"CNDP:NationalCongressfortheDefenceofthePeople",7.51858132873512,25.6137863658728,-67.8123577434977
"CNDS:CoalitionforNationalDefenseandSecurity",-28.0825143096521,-37.7150085729173,-11.8880919176073
"CNJ:NationalConventionforJustice",-6.69858430955015,-13.2817006773796,33.6651352361832
"CNL:NationalCongressforLiberation",31.9301752053693,2.29530887611217,-62.5861143955757
"CNLT:NationalCouncilfortheLiberationofChad",1.43429386711671,5.49235956516251,53.1265225001364
"CNPSC:NationalCoalitionofthePeopleforCongosSovereignty",20.2542345064778,12.915969435487,-58.8805708788802
"CNRD:NationalCouncilforRenewalandDemocracy",6.38387012767271,31.2724435829065,-69.8422165515683
"CNT:ChadianNationalConcordMovement",19.6416430282612,-0.457390394558321,-0.437187725648508
"CoalitionSiriri",-27.4083487102357,-1.06767001422634,52.4098122110512
"CobrasMilitia",6.48842364083588,4.1325918575175,-54.3773389416851
"CocoyeMilitia",-1.14689372812646,22.9597380347193,-47.8165205023135
"CODECO-ALC:CooperativeforDevelopmentofCongo(CongoLiberationArmy)",-1.13161772076351,32.7036781845672,-58.8161184085351
"CODECO-ARDPC:CooperativeforDevelopmentofCongo(ArmyofRevolutionariesfortheDefenseoftheCongolesepeople)",-0.45341934393076,-22.2311659194561,20.4427705889801
"CODECO-BT:CooperativeforDevelopmentofCongo(TheGoodTempleofGod)",-1.21684544702209,33.3935863309548,-57.6126197365346
"CODECO-FDBC:CooperativeforDevelopmentofCongo(ForcefortheDefenseoftheBalkanizationofCongo)",-1.21359650749424,33.3350346394168,-57.7037118262738
"CODECO-Gutsi:CooperativeforDevelopmentofCongo(GutsiAssailants)",2.79398674934466,-25.7315851087127,29.3672687807456
"CODECO-Islamic:CooperativeforDevelopmentofCongo",-9.23062925330797,-9.19841095018268,28.4611496392646
"CODECO-URDPC:CooperativeforDevelopmentofCongo(UnionofRevolutionariesfortheDefenseoftheCongolesePeople)",-1.22043959197763,32.7769961005432,-58.406969043814
"CODECO:CooperativeforDevelopmentofCongo",4.88780988359202,31.2427268057896,-69.2272633633287
"COGAI:CoalitionofArmedGroupofIturi",5.38868414910029,-14.2522824765634,-22.0262913006833
"COJEP:YoungPatriots",18.717330949541,-29.7081301999189,-54.209304016193
"CokerCommunalMilitia(Nigeria)",-20.8961216686761,-17.7837016773909,-8.64599471925872
"COMAPEC-Mali:CoordinationofFulaniArmedMovementsinCentralMali",12.7878571091541,-42.397747553471,13.1704147582487
"CombattantCommunalMilitia(CentralAfricanRepublic)",-32.0941119118133,-39.7078361037399,-14.2726656574628
"CommissiontoPromoteVirtueandPreventVice",1.02539499438668,-29.1413172901783,-25.0025180297671
"CommunistParty(Sudan)",7.25882407591964,3.70625546041828,12.9665437613055
"ConcernedIlajeCitizensMilitia",-21.6595601160684,8.87611542016271,0.0466142145343752
"ConstitutionSupportForce(Libya)",5.67242614900084,7.5190816046309,56.613750436616
"CopticChristianMilitia(Egypt)",-14.6625719277309,54.318172937747,12.8413126063392
"CORD:CoalitionforReformsandDemocracy",-15.2082972621794,38.4883735386089,-27.909389462913
"COSAC:CoalitionforFoodSelf-Sufficiency",0.750889756355613,-9.51080354596506,-1.53966180932938
"COSAS:CongressofSouthAfricanStudents",-25.2484379361669,14.6915857283166,13.9405963225498
"COSATU:CongressofSouthAfricanTradeUnions",48.4031071446102,-12.7066695559375,-27.6835516549133
"COSIC:CouncilofSomaliIslamicCourts",-27.973205440958,-4.81354428803392,-47.3757510217035
"COTU:CentralOrganisationofTradeUnions",-17.1228488332695,39.2027902483395,-27.5089821381392
"COZWA:ChildrenoftheZimbabweWarVeteransAssociation",-4.69812262271626,-29.6928948612108,-42.5449753224028
"CPA:AzawadPeoplesCoalition",-5.04413395195527,3.94698988184267,63.4239524769339
"CPC:CoalitionofPatriotsforChange",-40.6507271359765,-44.2162618300309,-9.92222987014427
"CPC:CongressforProgressiveChange",17.7182041246586,17.6594691826152,-10.7914605817539
"CPDC:CoordinationofPoliticalPartiesfortheDefenceoftheConstitution",2.04917017669531,4.40345163381991,-45.5528529524999
"CPJP:ConventionofPatriotsforJusticeandPeace",-38.0376641397768,-48.9597533674207,-4.4406443333969
"CPYV:CommunityPolicingYouthVanguard",30.1078584388896,29.7864072152055,-5.13112308210843
"CRC:CongoleseRevolutionaryCouncil",-2.46791471729774,14.6690432474771,-49.9855984149018
"CRD:CongoleseRallyforDemocracy",-2.68148215902762,9.7750989845265,-46.5728635856574
"CRF:CholloResistanceFront",-19.9604912292389,-15.2660647902382,-10.1778967168951
"CrossRiverCommunalMilitia(Nigeria)",41.9043467629316,34.6124120873982,3.08879452225904
"CSNPD:NationalRevivalCommitteeforPeaceandDemocracy",20.9472151728718,6.03681084133343,24.9358715642706
"CSP:PermanentStrategicFramework",-6.31612953573282,9.03162521522739,24.6534311628134
"CSRD:SupremeCouncilfortheRestorationofDemocracy",14.0397045426421,-5.30522838544674,-38.9043237820613
"CubalCommunalMilitia(Angola)",-25.6904294990871,-1.12061721419974,41.8694306647576
"CueibetCommunalMilitia(Sudan)",3.86715317069376,-2.43389867141638,-3.00803175508726
"CUF:CivicUnitedFront",41.0003253329556,23.4183706203696,-29.2910538328833
"CufongoCommunalMilitia(Guinea-Bissau)",20.0896860286836,9.70856267333379,3.8615486184497
"CWIU:ChemicalWorkersIndustrialUnionMilitia",-22.4357506599935,1.82093841503414,54.0516880314286
"CWU:CommunicationWorkersUnion",49.6045548411535,-10.484683994874,-28.0261965124865
"DA:DemocraticAlliance",51.9026117144085,-5.99535394641053,-23.383163802417
